Time(s),Vout(V),Iload(A)
0.0845600,96.9412,1.75016
0.0845700,97.9989,1.72228
0.0845800,99.0201,1.68715
0.0845900,99.2043,1.66750
0.0846000,99.2726,1.66338
0.0846100,100.5493,1.71387
0.0846200,99.9437,1.62964
0.0846300,100.9894,1.73861
0.0846400,102.4972,1.77291
0.0846500,102.2617,1.78674
0.0846600,102.4361,1.66056
0.0846700,104.1905,1.76878
0.0846800,104.5024,1.66435
0.0846900,104.9000,1.67156
0.0847000,104.9402,1.73693
0.0847100,105.6651,1.80185
0.0847200,105.9629,1.64287
0.0847300,107.5066,1.62341
0.0847400,107.0911,1.77253
0.0847500,107.3964,1.64478
0.0847600,108.9586,1.73673
0.0847700,109.6242,1.66618
0.0847800,109.2304,1.66788
0.0847900,109.1578,1.68809
0.0848000,110.6435,1.75277
0.0848100,111.0561,1.68179
0.0848200,112.0622,1.70173
0.0848300,111.4106,1.60266
0.0848400,112.9938,1.77452
0.0848500,112.5670,1.74427
0.0848600,113.9584,1.69594
0.0848700,113.6820,1.62895
0.0848800,114.1018,1.71680
0.0848900,114.7679,1.65739
0.0849000,114.9650,1.62514
0.0849100,115.2297,1.68395
0.0849200,116.6167,1.54871
0.0849300,115.6880,1.56053
0.0849400,116.8163,1.63774
0.0849500,117.2768,1.69683
0.0849600,117.9582,1.55192
0.0849700,118.3588,1.60899
0.0849800,118.6061,1.62109
0.0849900,119.0218,1.60068
0.0850000,119.1796,1.59219
0.0850100,119.3490,1.50068
0.0850200,120.0960,1.65984
0.0850300,119.8150,1.53637
0.0850400,121.2175,1.60711
0.0850500,121.7000,1.57279
0.0850600,121.2270,1.64082
0.0850700,121.0503,1.62660
0.0850800,121.6717,1.59162
0.0850900,122.1458,1.54764
0.0851000,122.2219,1.60633
0.0851100,123.4811,1.50542
0.0851200,123.1584,1.41450
0.0851300,123.9137,1.48853
0.0851400,124.0866,1.54730
0.0851500,124.2600,1.41807
0.0851600,124.4781,1.49761
0.0851700,124.4738,1.49639
0.0851800,125.6923,1.42737
0.0851900,125.2425,1.56583
0.0852000,126.2970,1.55625
0.0852100,126.0908,1.50194
0.0852200,126.7235,1.38336
0.0852300,125.8444,1.54335
0.0852400,126.5315,1.52825
0.0852500,126.2827,1.38763
0.0852600,126.8458,1.43048
0.0852700,126.9625,1.37450
0.0852800,127.9804,1.40596
0.0852900,128.2938,1.50164
0.0853000,128.0424,1.40491
0.0853100,127.5339,1.50785
0.0853200,128.7334,1.37961
0.0853300,128.0360,1.32547
0.0853400,128.2721,1.50599
0.0853500,128.9204,1.47876
0.0853600,128.3819,1.47576
0.0853700,129.4897,1.44067
0.0853800,129.6137,1.39290
0.0853900,129.0738,1.35934
0.0854000,129.1773,1.31839
0.0854100,129.3342,1.34726
0.0854200,129.3066,1.30146
0.0854300,130.3214,1.32827
0.0854400,129.7698,1.43682
0.0854500,129.8258,1.45708
0.0854600,130.1019,1.39148
0.0854700,129.7616,1.44950
0.0854800,130.7754,1.43131
0.0854900,130.2998,1.34431
0.0855000,131.3217,1.33819
0.0855100,131.0061,1.39305
0.0855200,130.2196,1.41171
0.0855300,131.6489,1.49925
0.0855400,130.7444,1.34306
0.0855500,131.8014,1.49450
0.0855600,131.6632,1.40832
0.0855700,130.9652,1.53435
0.0855800,130.8685,1.45021
0.0855900,131.2101,1.50203
0.0856000,130.5987,1.55678
0.0856100,131.7887,1.55964
0.0856200,130.7951,1.49450
0.0856300,131.9774,1.51838
0.0856400,131.8437,1.41355
0.0856500,130.9958,1.47039
0.0856600,131.7608,1.47073
0.0856700,131.5165,1.58249
0.0856800,131.5142,1.47455
0.0856900,131.5070,1.58640
0.0857000,131.3912,1.61941
0.0857100,131.6149,1.65324
0.0857200,131.4734,1.64849
0.0857300,131.4699,1.69159
0.0857400,131.5418,1.57065
0.0857500,132.0133,1.64638
0.0857600,131.8195,1.74389
0.0857700,131.8524,1.60407
0.0857800,131.4503,1.60952
0.0857900,131.5759,1.80560
0.0858000,131.8999,1.68932
0.0858100,131.0372,1.78944
0.0858200,131.1404,1.86317
0.0858300,131.2790,1.86882
0.0858400,131.1344,1.83948
0.0858500,131.7419,1.77449
0.0858600,131.0997,1.88481
0.0858700,131.5152,1.81219
0.0858800,130.2260,1.96749
0.0858900,131.1754,1.87134
0.0859000,130.9148,1.90712
0.0859100,131.0472,2.00096
0.0859200,130.7229,2.09656
0.0859300,130.6136,2.11631
0.0859400,130.5803,2.07765
0.0859500,130.3492,2.02247
0.0859600,131.0483,2.14377
0.0859700,130.8152,2.21601
0.0859800,130.3263,2.24514
0.0859900,129.5551,2.21690
0.0860000,129.9895,2.24117
0.0860100,130.1701,2.23064
0.0860200,130.7271,2.33222
0.0860300,129.8592,2.40933
0.0860400,130.6134,2.33461
0.0860500,129.8682,2.35778
0.0860600,129.5209,2.35468
0.0860700,130.5167,2.46538
0.0860800,130.4200,2.56833
0.0860900,129.6227,2.45273
0.0861000,129.7791,2.54564
0.0861100,129.5646,2.50237
0.0861200,129.8253,2.72468
0.0861300,129.3725,2.61683
0.0861400,129.0199,2.70293
0.0861500,129.9289,2.69207
0.0861600,129.7308,2.69140
0.0861700,128.7448,2.91539
0.0861800,128.7688,2.79403
0.0861900,128.6140,2.83579
0.0862000,129.5372,2.92074
0.0862100,129.5636,3.04274
0.0862200,128.8771,2.97937
0.0862300,128.9376,3.15436
0.0862400,129.7941,3.10784
0.0862500,129.0786,3.17671
0.0862600,129.4947,3.25777
0.0862700,129.4607,3.16981
0.0862800,129.4580,3.26029
0.0862900,129.6143,3.33570
0.0863000,128.5563,3.47091
0.0863100,128.8160,3.34359
0.0863200,128.5719,3.47714
0.0863300,128.9170,3.60941
0.0863400,129.5196,3.63779
0.0863500,128.8487,3.64446
0.0863600,129.0500,3.71680
0.0863700,129.3689,3.82025
0.0863800,128.9011,3.75212
0.0863900,129.9631,3.78924
0.0864000,129.3299,3.88911
0.0864100,130.0295,4.02118
0.0864200,128.9075,3.89880
0.0864300,129.6391,3.99211
0.0864400,130.1470,4.05198
0.0864500,129.5297,4.10165
0.0864600,130.2394,4.18530
0.0864700,129.2577,4.20376
0.0864800,130.2117,4.36747
0.0864900,129.7728,4.25424
0.0865000,129.6360,4.48874
0.0865100,131.0137,4.45953
0.0865200,130.2620,4.41063
0.0865300,130.3202,4.48793
0.0865400,130.6680,4.63754
0.0865500,130.6395,4.57772
0.0865600,131.5399,4.77113
0.0865700,130.5962,4.80631
0.0865800,131.4930,4.87949
0.0865900,130.5545,4.86626
0.0866000,131.7450,4.93319
0.0866100,131.9877,4.95349
0.0866200,131.8952,5.02236
0.0866300,132.0245,5.12708
0.0866400,132.6362,5.25205
0.0866500,132.4578,5.21228
0.0866600,132.5992,5.39490
0.0866700,132.0503,5.41655
0.0866800,133.2291,5.45859
0.0866900,133.2503,5.39367
0.0867000,132.5347,5.59913
0.0867100,133.2655,5.64729
0.0867200,134.2846,5.63103
0.0867300,134.2417,5.72672
0.0867400,133.9258,5.86004
0.0867500,134.7839,5.86559
0.0867600,134.5952,5.87604
0.0867700,135.1245,5.89738
0.0867800,134.8870,5.93316
0.0867900,135.2647,6.13641
0.0868000,136.1748,6.08093
0.0868100,136.0257,6.13551
0.0868200,136.3617,6.24867
0.0868300,135.7516,6.37717
0.0868400,136.1718,6.30872
0.0868500,136.4707,6.49478
0.0868600,137.7610,6.57663
0.0868700,138.0169,6.60648
0.0868800,137.0278,6.61911
0.0868900,137.7872,6.69052
0.0869000,138.9129,6.69334
0.0869100,139.3031,6.74880
0.0869200,139.6253,6.83122
0.0869300,138.6689,6.99879
0.0869400,139.2092,7.01061
0.0869500,139.9903,7.06395
0.0869600,139.5176,7.09368
0.0869700,140.5219,7.14265
0.0869800,140.4168,7.29173
0.0869900,141.3597,7.34453
0.0870000,142.1015,7.37755
0.0870100,142.3899,7.48808
0.0870200,141.5355,7.48293
0.0870300,142.5052,7.50752
0.0870400,142.3346,7.64561
0.0870500,142.7031,7.71747
0.0870600,142.9356,7.73430
0.0870700,143.6739,7.75504
0.0870800,143.7632,7.78133
0.0870900,144.5766,7.99535
0.0871000,145.7191,7.87465
0.0871100,146.1287,7.95499
0.0871200,145.9380,8.07220
0.0871300,145.7274,8.09560
0.0871400,146.6809,8.17192
0.0871500,147.5596,8.19451
0.0871600,147.9039,8.23293
0.0871700,148.2812,8.38474
0.0871800,147.8814,8.49658
0.0871900,148.1316,8.58071
0.0872000,149.2183,8.63005
0.0872100,149.9260,8.63485
0.0872200,149.8403,8.70590
0.0872300,150.4959,8.80399
0.0872400,150.8390,8.79583
0.0872500,151.6650,8.74156
0.0872600,151.1454,8.88210
0.0872700,151.2335,8.89272
0.0872800,151.8303,8.95528
0.0872900,151.7897,9.11875
0.0873000,153.0280,9.19417
0.0873100,153.1593,9.24221
0.0873200,153.7469,9.23232
0.0873300,154.4164,9.31482
0.0873400,153.7789,9.37516
0.0873500,155.4959,9.35049
0.0873600,155.9152,9.43112
0.0873700,155.1157,9.38766
0.0873800,156.0393,9.62381
0.0873900,156.7034,9.59860
0.0874000,156.8050,9.67042
0.0874100,156.5397,9.73630
0.0874200,158.2015,9.73233
0.0874300,157.4951,9.70859
0.0874400,158.6802,9.79459
0.0874500,159.0472,9.91700
0.0874600,159.1503,9.90765
0.0874700,158.9714,9.90652
0.0874800,160.2369,9.96486
0.0874900,160.8003,10.03897
0.0875000,159.9938,10.11213
0.0875100,160.5975,10.25650
0.0875200,161.9525,10.19798
0.0875300,162.2663,10.16400
0.0875400,162.5246,10.33767
0.0875500,162.1511,10.25483
0.0875600,162.5099,10.44967
0.0875700,162.9784,10.41603
0.0875800,163.8682,10.43055
0.0875900,164.0539,10.45590
0.0876000,163.7937,10.64546
0.0876100,163.7625,10.70417
0.0876200,165.2238,10.64414
0.0876300,165.5849,10.67634
0.0876400,165.9326,10.71520
0.0876500,165.8875,10.78338
0.0876600,166.4065,10.85956
0.0876700,166.0207,10.85604
0.0876800,166.4463,10.87243
0.0876900,166.5670,10.90966
0.0877000,167.1564,10.94043
0.0877100,167.6466,11.00107
0.0877200,168.1644,11.13821
0.0877300,167.9666,11.00924
0.0877400,168.8169,11.09093
0.0877500,168.1390,11.21184
0.0877600,168.3181,11.10690
0.0877700,168.2004,11.14505
0.0877800,169.1595,11.31197
0.0877900,168.6090,11.36557
0.0878000,169.5031,11.39369
0.0878100,169.5799,11.44928
0.0878200,170.0057,11.38841
0.0878300,170.1648,11.48731
0.0878400,170.2367,11.45789
0.0878500,171.0697,11.46871
0.0878600,170.8684,11.56355
0.0878700,170.5954,11.53668
0.0878800,171.3129,11.65203
0.0878900,171.2757,11.57300
0.0879000,171.2186,11.58659
0.0879100,170.9145,11.75815
0.0879200,171.6040,11.73821
0.0879300,171.3456,11.70906
0.0879400,171.4716,11.82146
0.0879500,171.4318,11.84212
0.0879600,172.1631,11.73461
0.0879700,172.1856,11.90562
0.0879800,172.3216,11.78756
0.0879900,172.4339,11.93990
0.0880000,172.3191,11.91511
0.0880100,173.2444,11.91385
0.0880200,172.4367,11.86961
0.0880300,172.2616,11.92632
0.0880400,173.2823,12.03490
0.0880500,172.3470,12.09274
0.0880600,172.9994,11.96972
0.0880700,173.4766,11.99095
0.0880800,172.9464,12.02683
0.0880900,172.1395,12.03731
0.0881000,172.2600,12.03803
0.0881100,173.3749,12.13379
0.0881200,173.1547,12.19544
0.0881300,173.5121,12.24646
0.0881400,172.4490,12.22099
0.0881500,172.7438,12.31129
0.0881600,172.6681,12.28409
0.0881700,172.5140,12.26257
0.0881800,173.1204,12.32834
0.0881900,172.8619,12.25504
0.0882000,171.8378,12.20607
0.0882100,172.8165,12.29110
0.0882200,171.5783,12.32654
0.0882300,171.7312,12.43025
0.0882400,171.4891,12.33919
0.0882500,171.6916,12.29725
0.0882600,171.7509,12.32451
0.0882700,171.9563,12.41301
0.0882800,172.3176,12.43554
0.0882900,171.5700,12.46124
0.0883000,171.4395,12.38813
0.0883100,171.0981,12.54153
0.0883200,171.0249,12.44356
0.0883300,170.1971,12.46474
0.0883400,170.8031,12.45827
0.0883500,169.8941,12.44924
0.0883600,170.4659,12.49114
0.0883700,169.5619,12.50397
0.0883800,170.2374,12.46739
0.0883900,169.1768,12.59705
0.0884000,170.0546,12.52507
0.0884100,169.3994,12.52406
0.0884200,169.9059,12.57894
0.0884300,168.3512,12.63418
0.0884400,169.1779,12.55003
0.0884500,168.9686,12.53609
0.0884600,167.6711,12.58447
0.0884700,168.4190,12.68629
0.0884800,167.3977,12.59449
0.0884900,166.9997,12.66980
0.0885000,167.9494,12.67037
0.0885100,166.9307,12.56219
0.0885200,167.5361,12.62072
0.0885300,166.4120,12.68481
0.0885400,166.4178,12.63568
0.0885500,166.4242,12.69824
0.0885600,166.1682,12.55414
0.0885700,165.7888,12.55930
0.0885800,165.5674,12.71220
0.0885900,164.2880,12.57085
0.0886000,164.4110,12.61911
0.0886100,163.5275,12.69619
0.0886200,163.1901,12.60350
0.0886300,163.4340,12.70346
0.0886400,162.8521,12.61753
0.0886500,163.1992,12.57640
0.0886600,161.8788,12.63078
0.0886700,162.1909,12.66922
0.0886800,162.1684,12.65811
0.0886900,161.6937,12.77458
0.0887000,160.5490,12.71742
0.0887100,161.2564,12.64927
0.0887200,159.9333,12.66518
0.0887300,159.9658,12.72104
0.0887400,160.4374,12.67670
0.0887500,159.4163,12.66546
0.0887600,159.5264,12.76773
0.0887700,159.4429,12.71514
0.0887800,158.1862,12.73233
0.0887900,158.5377,12.66082
0.0888000,158.2183,12.72531
0.0888100,157.7454,12.77452
0.0888200,157.6387,12.66591
0.0888300,156.9850,12.78409
0.0888400,155.4578,12.71415
0.0888500,155.5828,12.60099
0.0888600,156.1869,12.78309
0.0888700,155.7146,12.60863
0.0888800,153.9415,12.69347
0.0888900,153.6944,12.61702
0.0889000,153.5215,12.75691
0.0889100,153.1855,12.69443
0.0889200,152.9111,12.77830
0.0889300,152.1575,12.62496
0.0889400,152.5018,12.60108
0.0889500,151.6321,12.59340
0.0889600,151.1391,12.75137
0.0889700,150.8217,12.74844
0.0889800,150.6603,12.61069
0.0889900,150.8124,12.75878
0.0890000,149.5202,12.60179
0.0890100,149.5687,12.61446
0.0890200,149.2886,12.62380
0.0890300,148.2958,12.60912
0.0890400,148.1969,12.69644
0.0890500,148.5712,12.63678
0.0890600,148.3432,12.59236
0.0890700,147.3146,12.60958
0.0890800,146.8289,12.70915
0.0890900,146.0042,12.67461
0.0891000,146.7446,12.58819
0.0891100,145.2084,12.61125
0.0891200,145.0021,12.66976
0.0891300,145.6310,12.55800
0.0891400,144.6861,12.58378
0.0891500,143.4203,12.66667
0.0891600,144.3444,12.57319
0.0891700,143.0204,12.69481
0.0891800,142.6699,12.69424
0.0891900,142.1970,12.67587
0.0892000,142.0679,12.67905
0.0892100,141.4437,12.63080
0.0892200,140.8522,12.50833
0.0892300,141.5415,12.49312
0.0892400,140.7084,12.55896
0.0892500,140.2598,12.67562
0.0892600,139.4049,12.53158
0.0892700,139.0975,12.55578
0.0892800,139.2421,12.62543
0.0892900,139.1982,12.48717
0.0893000,138.2752,12.53846
0.0893100,138.4682,12.60956
0.0893200,137.4267,12.63639
0.0893300,137.9379,12.49684
0.0893400,136.9366,12.43949
0.0893500,136.2604,12.52019
0.0893600,135.3501,12.48313
0.0893700,135.8318,12.56788
0.0893800,134.9207,12.44700
0.0893900,134.4997,12.58546
0.0894000,134.2141,12.56994
0.0894100,133.8584,12.58887
0.0894200,133.8679,12.40082
0.0894300,133.1054,12.39684
0.0894400,132.4456,12.56685
0.0894500,131.9568,12.43053
0.0894600,132.0893,12.55687
0.0894700,132.6636,12.49143
0.0894800,131.4176,12.47198
0.0894900,130.6723,12.42161
0.0895000,130.4727,12.50201
0.0895100,130.3875,12.42168
0.0895200,130.4522,12.47074
0.0895300,129.0964,12.44979
0.0895400,129.4916,12.34492
0.0895500,129.6182,12.39728
0.0895600,129.2612,12.35824
0.0895700,128.0537,12.32342
0.0895800,128.2667,12.31813
0.0895900,128.0501,12.45691
0.0896000,127.4072,12.37965
0.0896100,127.1289,12.37643
0.0896200,126.9072,12.28948
0.0896300,125.7891,12.38364
0.0896400,125.2583,12.38897
0.0896500,124.6457,12.29219
0.0896600,125.5364,12.30284
0.0896700,124.1080,12.21047
0.0896800,123.9242,12.17377
0.0896900,123.9012,12.22701
0.0897000,123.9364,12.31865
0.0897100,122.4698,12.26898
0.0897200,122.3366,12.31325
0.0897300,122.9294,12.30481
0.0897400,122.5749,12.18676
0.0897500,121.0868,12.21527
0.0897600,121.6802,12.18270
0.0897700,121.1079,12.16581
0.0897800,121.1156,12.23188
0.0897900,119.3350,12.22970
0.0898000,119.7462,12.19654
0.0898100,118.7134,12.12370
0.0898200,119.4725,12.07200
0.0898300,118.1631,12.02697
0.0898400,117.7486,12.02961
0.0898500,118.0634,12.03579
0.0898600,117.0901,12.12541
0.0898700,116.2555,11.98307
0.0898800,116.5419,11.98760
0.0898900,116.3368,12.06747
0.0899000,116.0011,11.96718
0.0899100,115.0034,12.06586
0.0899200,114.9122,12.02346
0.0899300,115.0840,11.92702
0.0899400,114.0212,11.91735
0.0899500,113.0576,11.85893
0.0899600,112.7518,11.94612
0.0899700,113.5123,11.95716
0.0899800,113.2383,11.82856
0.0899900,111.5446,11.81337
0.0900000,111.1812,11.89540
0.0900100,111.2522,11.69061
0.0900200,110.6516,11.75030
0.0900300,110.7231,11.71697
0.0900400,109.9925,11.81878
0.0900500,109.3872,11.77830
0.0900600,109.8802,11.59179
0.0900700,108.1407,11.56820
0.0900800,108.8398,11.61588
0.0900900,108.0637,11.62480
0.0901000,107.5006,11.62052
0.0901100,106.2045,11.59777
0.0901200,107.1377,11.51437
0.0901300,105.7839,11.49500
0.0901400,105.5912,11.57298
0.0901500,105.5385,11.46667
0.0901600,104.7695,11.54280
0.0901700,103.7496,11.39700
0.0901800,103.3214,11.34797
0.0901900,102.9529,11.34940
0.0902000,102.3882,11.28811
0.0902100,101.8947,11.24761
0.0902200,101.8102,11.18856
0.0902300,101.2918,11.32477
0.0902400,100.8481,11.19370
0.0902500,99.5618,11.13474
0.0902600,99.8839,11.09737
0.0902700,99.1010,11.20283
0.0902800,98.3017,11.07154
0.0902900,98.7525,11.02196
0.0903000,97.6848,10.97174
0.0903100,96.7996,11.08815
0.0903200,97.1594,10.94178
0.0903300,96.7376,10.90180
0.0903400,95.2375,10.94593
0.0903500,95.4740,10.84931
0.0903600,93.6508,10.91354
0.0903700,93.5789,10.71671
0.0903800,93.5963,10.81475
0.0903900,92.0033,10.80048
0.0904000,92.6604,10.70298
0.0904100,91.2499,10.58188
0.0904200,91.7474,10.57175
0.0904300,90.9280,10.54017
0.0904400,90.3724,10.60995
0.0904500,89.0893,10.54791
0.0904600,89.0056,10.39532
0.0904700,87.3285,10.51071
0.0904800,87.4679,10.33335
0.0904900,87.1849,10.26717
0.0905000,86.5990,10.39875
0.0905100,84.9683,10.32331
0.0905200,85.3656,10.25664
0.0905300,84.7987,10.21790
0.0905400,83.9848,10.24222
0.0905500,83.7354,10.11890
0.0905600,82.2604,10.06212
0.0905700,82.5316,10.06079
0.0905800,80.7451,10.05753
0.0905900,80.1228,9.97792
0.0906000,79.2133,9.90582
0.0906100,79.5581,9.85106
0.0906200,78.8979,9.86226
0.0906300,77.7048,9.75169
0.0906400,77.0573,9.75320
0.0906500,76.4403,9.62620
0.0906600,75.1862,9.63411
0.0906700,74.4230,9.46262
0.0906800,73.9645,9.59631
0.0906900,73.7536,9.37450
0.0907000,73.0401,9.48573
0.0907100,72.7522,9.39139
0.0907200,72.1965,9.21118
0.0907300,70.2640,9.27042
0.0907400,69.5121,9.16967
0.0907500,70.1910,9.09968
0.0907600,68.0763,9.08013
0.0907700,67.4239,9.05482
0.0907800,66.6988,9.03545
0.0907900,67.3239,8.89945
0.0908000,65.7862,8.81855
0.0908100,65.0436,8.72779
0.0908200,64.4481,8.80750
0.0908300,63.9933,8.63422
0.0908400,63.4664,8.67392
0.0908500,62.6481,8.51896
0.0908600,61.9547,8.47633
0.0908700,61.0844,8.53565
0.0908800,60.1327,8.44545
0.0908900,58.3703,8.31320
0.0909000,58.8243,8.24961
0.0909100,57.1120,8.16101
0.0909200,56.2104,8.20702
0.0909300,56.0980,8.07567
0.0909400,54.4695,8.10743
0.0909500,54.9578,7.92923
0.0909600,53.4943,7.96694
0.0909700,52.8889,7.87396
0.0909800,51.5615,7.88446
0.0909900,51.4847,7.76874
0.0910000,50.3161,7.63092
0.0910100,49.3840,7.66706
0.0910200,48.9895,7.59805
0.0910300,48.1392,7.42226
0.0910400,47.8010,7.49679
0.0910500,46.7664,7.32860
0.0910600,45.6729,7.24261
0.0910700,44.6170,7.28580
0.0910800,44.2348,7.25565
0.0910900,42.3903,7.15666
0.0911000,41.5725,6.99076
0.0911100,41.9124,7.06665
0.0911200,40.5301,6.92299
0.0911300,40.3509,6.82521
0.0911400,38.9490,6.70500
0.0911500,37.6831,6.80836
0.0911600,37.0237,6.63100
0.0911700,36.3384,6.64529
0.0911800,35.8281,6.54880
0.0911900,34.1654,6.46383
0.0912000,34.4039,6.32619
0.0912100,33.5596,6.20945
0.0912200,31.6263,6.18897
0.0912300,31.2388,6.26133
0.0912400,30.1514,6.10703
0.0912500,28.9721,6.04137
0.0912600,29.0074,6.04860
0.0912700,27.9853,5.85862
0.0912800,26.5633,5.82331
0.0912900,26.2102,5.82012
0.0913000,26.0638,5.71992
0.0913100,24.2825,5.54526
0.0913200,23.4922,5.49422
0.0913300,23.4036,5.48964
0.0913400,21.4084,5.35562
0.0913500,21.4725,5.22382
0.0913600,19.9640,5.17362
0.0913700,18.8849,5.25014
0.0913800,18.2540,5.09359
0.0913900,18.0671,5.01823
0.0914000,16.2671,4.93918
0.0914100,16.4919,4.99179
0.0914200,15.1739,4.77215
0.0914300,14.2214,4.68193
0.0914400,13.3804,4.66293
0.0914500,12.4038,4.54806
0.0914600,11.5691,4.49768
0.0914700,11.4408,4.48438
0.0914800,9.9820,4.32001
0.0914900,9.9357,4.38544
0.0915000,8.3071,4.24590
0.0915100,6.9791,4.11306
0.0915200,7.0742,4.06596
0.0915300,5.2441,3.98574
0.0915400,4.2723,4.06330
0.0915500,3.8104,3.86070
0.0915600,3.5253,3.83909
0.0915700,2.7955,3.70618
0.0915800,0.8734,3.79328
0.0915900,1.1276,3.56919
0.0916000,-0.8527,3.59181
0.0916100,-1.5615,3.40629
0.0916200,-2.3033,3.42341
0.0916300,-1.9799,3.44203
0.0916400,-4.0082,3.25871
0.0916500,-3.6763,3.23175
0.0916600,-5.8870,3.13496
0.0916700,-6.6103,3.03452
0.0916800,-7.0210,2.93420
0.0916900,-7.2084,2.85010
0.0917000,-9.1926,2.94515
0.0917100,-9.9506,2.88308
0.0917200,-9.6438,2.70199
0.0917300,-11.1836,2.69320
0.0917400,-12.3084,2.59689
0.0917500,-12.0713,2.55077
0.0917600,-14.2667,2.49713
0.0917700,-14.4802,2.45810
0.0917800,-15.9684,2.26812
0.0917900,-15.6517,2.25236
0.0918000,-17.1681,2.26798
0.0918100,-17.5659,2.23905
0.0918200,-17.9894,1.99526
0.0918300,-18.8970,1.99002
0.0918400,-19.5610,2.02454
0.0918500,-20.7038,1.96052
0.0918600,-22.4775,1.91011
0.0918700,-21.9012,1.71287
0.0918800,-22.8759,1.70150
0.0918900,-24.1552,1.73308
0.0919000,-25.2297,1.63841
0.0919100,-25.4653,1.57748
0.0919200,-26.5068,1.51218
0.0919300,-26.8964,1.46503
0.0919400,-28.7440,1.40985
0.0919500,-29.2229,1.28856
0.0919600,-29.2845,1.13613
0.0919700,-31.3434,1.15245
0.0919800,-30.8064,1.18956
0.0919900,-32.1703,1.06316
0.0920000,-32.6217,1.02362
0.0920100,-33.9041,0.84044
0.0920200,-34.7603,0.96815
0.0920300,-34.7753,0.84621
0.0920400,-36.0164,0.76283
0.0920500,-36.4984,0.78311
0.0920600,-38.4168,0.72458
0.0920700,-39.0860,0.60171
0.0920800,-39.3387,0.54748
0.0920900,-39.8829,0.51525
0.0921000,-41.5833,0.47103
0.0921100,-41.7157,0.47816
0.0921200,-43.0168,0.27371
0.0921300,-43.3392,0.24079
0.0921400,-44.2120,0.24999
0.0921500,-45.0942,0.13136
0.0921600,-45.8234,0.22486
0.0921700,-46.7129,0.10009
0.0921800,-47.2286,0.11726
0.0921900,-47.5741,-0.03264
0.0922000,-49.2354,0.00291
0.0922100,-49.0607,-0.05885
0.0922200,-50.6543,-0.19328
0.0922300,-51.7255,-0.13787
0.0922400,-51.1695,-0.25329
0.0922500,-52.4399,-0.23761
0.0922600,-53.6325,-0.24091
0.0922700,-54.6366,-0.30632
0.0922800,-55.1794,-0.38328
0.0922900,-56.0032,-0.42151
0.0923000,-55.9521,-0.51904
0.0923100,-56.9252,-0.43242
0.0923200,-57.5676,-0.43751
0.0923300,-59.3642,-0.55013
0.0923400,-59.2050,-0.60352
0.0923500,-60.6323,-0.70668
0.0923600,-60.6589,-0.63043
0.0923700,-61.1287,-0.73784
0.0923800,-61.7748,-0.80927
0.0923900,-62.5904,-0.80638
0.0924000,-63.8402,-0.75754
0.0924100,-64.6708,-0.87432
0.0924200,-64.6724,-0.86071
0.0924300,-66.1625,-0.86391
0.0924400,-67.1324,-1.03036
0.0924500,-67.4693,-1.01742
0.0924600,-67.5920,-1.02133
0.0924700,-69.2046,-1.03881
0.0924800,-69.9379,-1.13523
0.0924900,-70.9122,-1.07755
0.0925000,-70.7085,-1.12816
0.0925100,-71.8969,-1.07278
0.0925200,-72.5229,-1.07029
0.0925300,-73.6824,-1.16841
0.0925400,-73.2507,-1.17334
0.0925500,-75.1791,-1.31059
0.0925600,-74.7969,-1.24099
0.0925700,-76.3997,-1.33860
0.0925800,-76.1864,-1.27687
0.0925900,-77.9043,-1.37361
0.0926000,-78.1554,-1.35962
0.0926100,-79.4960,-1.39418
0.0926200,-78.6963,-1.44561
0.0926300,-80.5386,-1.39364
0.0926400,-80.8634,-1.34696
0.0926500,-81.6310,-1.38667
0.0926600,-81.9939,-1.40118
0.0926700,-83.5199,-1.45799
0.0926800,-83.3625,-1.54514
0.0926900,-83.4428,-1.43241
0.0927000,-84.4528,-1.57308
0.0927100,-85.3573,-1.62907
0.0927200,-85.8270,-1.62255
0.0927300,-87.5036,-1.53355
0.0927400,-87.6175,-1.59223
0.0927500,-87.8575,-1.56613
0.0927600,-88.8405,-1.62009
